student_key,student_id,student_name,date_of_birth,grade,contact_number,student_rank
11581,S11581,laura macdonald,2012-09-14,Grade 4,+15023517296,220
11582,S11582,theresa morris,2009-12-21,Grade 1,+13564174213,220
11480,S11480,ryan hill,2009-06-26,Grade 5,+13848991188,220
11625,S11625,susan harris,2014-04-04,Grade 5,+17125305198,220
11229,S11229,ronald davis,2007-09-25,Grade 3,+16103325680,220
11360,S11360,tony wilson,2012-08-30,Grade 5,+15925241204,220
11357,S11357,sarah may,2015-02-17,Grade 4,+15223860308,220
11375,S11375,dana gregory,2016-08-02,Grade 3,+19779169118,220
11841,S11841,gina thomas,2015-10-27,Grade 4,+14878188258,220
11867,S11867,shawn martinez,2012-03-21,Grade 5,+16018901225,220
11913,S11913,kerry williams,2017-05-04,Grade 1,+13779868472,220
11905,S11905,mary trevino,2010-03-05,Grade 3,+12505418882,220
12031,S12031,amy murphy,2008-11-10,Grade 4,+18903297601,220
1743,S01743,daniel mann,2009-03-07,Grade 5,+19629132428,221
211,S00211,jessica west,2013-07-11,Grade 5,+18933970073,221
6140,S06140,eric alexander,2015-11-29,Grade 4,+14019422531,221
10747,S10747,joshua davis,2006-11-21,Grade 1,+13274664705,221
947,S00947,matthew kerr,2019-02-07,Grade 4,n/a,222
1764,S01764,felicia russell,2013-08-06,Grade 3,+14875633362,222
1960,S01960,ashley durham,2009-09-14,Grade 5,+19509608074,222
1246,S01246,elizabeth olson,2007-10-01,Grade 1,+15404389935,222
2491,S02491,christina sutton,2018-12-06,Grade 3,+19556350094,222
2770,S02770,clinton pennington,2017-02-07,Grade 4,+14973361271,222
10983,S10983,ronnie mcneil,2018-10-03,Grade 2,n/a,222
11467,S11467,elizabeth evans,2010-04-23,Grade 5,+19865416586,222
6027,S06027,brian lee,2016-03-11,Grade 1,+16855869118,223
3987,S03987,anthony gonzalez,2013-09-11,Grade 3,+12752520285,223
4150,S04150,sarah williams,2009-10-21,Grade 2,+17028136901,223
4197,S04197,samuel bowman,2007-01-19,Grade 3,+15878462897,223
4004,S04004,kurt woods,2017-11-22,Grade 5,n/a,223
3333,S03333,jeffrey randolph,2014-08-04,Grade 1,+17082062337,223
4487,S04487,robert mitchell,2012-10-30,Grade 5,+13364827958,223
4945,S04945,ryan fields,2018-05-25,Grade 1,+13583913958,223
9396,S09396,susan aguirre,2017-04-14,Grade 2,+12322905987,223
8954,S08954,lindsay brooks,2017-07-15,Grade 4,+15096657120,223
8833,S08833,ashley clark,2014-09-13,Grade 1,+15819989611,223
8154,S08154,regina moore,2009-11-14,Grade 2,+16276780585,223
8036,S08036,robin hernandez,2016-05-23,Grade 5,+13975162020,223
8076,S08076,mr. christian reynolds phd,2008-08-02,Grade 3,+15805271794,223
8515,S08515,amanda reynolds,2016-05-31,Grade 4,+12173978407,223
8545,S08545,michael allen,2006-12-11,Grade 5,+17567241168,223
7577,S07577,sheila bass,2008-10-09,Grade 1,+15825772022,223
11433,S11433,joy rodriguez,2015-06-19,Grade 5,+12868042345,223
11452,S11452,tracey carr,2018-12-29,Grade 2,+19573958279,223
10915,S10915,tracey sherman,2008-01-17,Grade 5,+16463914436,223
10156,S10156,lacey barrett,2016-10-09,Grade 2,+17168601474,223
10016,S10016,daniel berry,2006-06-22,Grade 2,+15659228628,223
5911,S05911,diamond mata,2016-12-17,Grade 1,+18498879180,224
2622,S02622,erin smith,2007-07-13,Grade 5,n/a,225
2334,S02334,crystal duncan,2017-01-13,Grade 4,+15912454094,225
3095,S03095,cristian campbell,2011-03-05,Grade 2,+18574704178,225
573,S00573,shelly mcdowell,2009-12-29,Grade 1,+14538069532,225
201,S00201,thomas pugh,2013-02-16,Grade 5,+12645191497,225
550,S00550,arthur brown,2013-07-22,Grade 1,+19292578952,225
6113,S06113,thomas wilson,2015-06-22,Grade 2,+18657135475,225
6291,S06291,cody combs,2015-12-23,Grade 4,+18812131654,225
4341,S04341,tommy morton,2017-07-15,Grade 1,+18934412677,225
4825,S04825,james baker,2008-02-08,Grade 4,+15299318338,225
4019,S04019,crystal lynn,2007-08-15,Grade 1,+16644387381,225
4255,S04255,michelle simmons,2008-12-03,Grade 5,+16542301344,225
3943,S03943,april branch,2013-12-21,Grade 2,+14903153842,225
7588,S07588,randy massey,2012-02-25,Grade 4,+13127564632,225
8023,S08023,brianna ayala,2012-09-29,Grade 1,+13125223467,225
7450,S07450,sarah brown,2009-01-01,Grade 2,+15664114723,225
7361,S07361,morgan wallace,2017-12-26,Grade 1,+14017849517,225
7220,S07220,anna fields,2010-07-25,Grade 1,+12359395702,225
6784,S06784,robert walker,2009-08-23,Grade 2,+17242859673,225
6841,S06841,kenneth mills,2006-10-11,Grade 4,+12118633391,225
9077,S09077,billy roberts,2016-10-27,Grade 3,+13092985119,225
9422,S09422,mark huerta,2008-05-05,Grade 4,+13447960463,225
9832,S09832,dennis smith,2012-09-12,Grade 3,+12434055534,225
10087,S10087,lisa walker,2016-12-01,Grade 5,+15264072135,225
10200,S10200,elizabeth gay,2018-12-28,Grade 5,+12568460457,225
10595,S10595,kristen butler,2013-05-09,Grade 2,+15273935315,225
10556,S10556,brandon davies,2009-05-20,Grade 3,+19155987208,225
10452,S10452,scott howard,2017-05-07,Grade 1,+15249628441,225
10973,S10973,michael hansen,2018-12-25,Grade 1,+12846284406,225
11007,S11007,stacy johnson,2015-06-09,Grade 2,+18958426248,225
11232,S11232,taylor baker,2009-11-30,Grade 3,+15328675786,225
12102,S12102,brian smith,2015-03-15,Grade 1,+17445395048,225
2072,S02072,julie flores,2009-04-08,Grade 2,+14173424388,226
2454,S02454,john hernandez,2013-02-21,Grade 3,+12809403022,226
4988,S04988,jordan white,2009-06-17,Grade 5,+13525702321,226
7183,S07183,crystal harris,2013-02-09,Grade 1,+14033148526,226
6887,S06887,leonard logan,2017-05-14,Grade 1,+15542321250,226
8271,S08271,joseph rodriguez dds,2007-11-25,Grade 5,+16867063109,226
7678,S07678,ellen allen,2007-05-23,Grade 2,+19026805389,226
7949,S07949,joshua cox,2006-04-22,Grade 2,+12545685341,226
11844,S11844,angela downs,2017-03-31,Grade 2,+15766511118,226
11848,S11848,vincent morrison,2018-10-20,Grade 3,+12314573401,226
10735,S10735,paige mathews,2014-10-11,Grade 2,n/a,226
2427,S02427,alex crane,2012-09-02,Grade 2,+19697571872,227
2348,S02348,molly ramirez,2016-11-19,Grade 3,+18505118411,227
2896,S02896,jill bates,2012-11-22,Grade 3,+14493960471,227
2878,S02878,william nguyen,2011-02-15,Grade 4,+16162574823,227
1839,S01839,erik perry,2011-11-22,Grade 4,+14039390541,227
1696,S01696,heidi lee,2011-09-17,Grade 4,+13636939683,227
1678,S01678,eric garcia,2008-08-14,Grade 3,+14242464419,227
518,S00518,danielle palmer,2009-11-26,Grade 4,n/a,227
189,S00189,morgan diaz,2018-03-02,Grade 2,+15203671169,227
195,S00195,rita sosa,2017-01-05,Grade 4,+15182333212,227
766,S00766,craig hernandez,2015-02-16,Grade 2,+14915863406,227
1034,S01034,dustin hancock dds,2007-10-07,Grade 2,+17364527282,227
5000,S05000,kathryn reynolds,2014-01-08,Grade 4,+14766074141,227
5359,S05359,penny taylor,2007-05-30,Grade 1,+19698616909,227
5219,S05219,wanda gregory,2006-12-03,Grade 5,+18898926865,227
5170,S05170,brooke ellis,2008-05-26,Grade 1,+18486109329,227
5206,S05206,katherine goodwin,2007-01-14,Grade 5,+14577040780,227
4633,S04633,nicole tanner,2015-05-09,Grade 1,+14102651485,227
4438,S04438,jonathan mathis,2011-12-17,Grade 3,+19376840114,227
4561,S04561,deborah matthews,2010-04-12,Grade 5,n/a,227
3821,S03821,andrew campbell,2011-08-28,Grade 2,+18332455276,227
4216,S04216,elizabeth rubio,2018-11-06,Grade 3,+12713829896,227
4003,S04003,justin baird ii,2012-08-26,Grade 4,+12536917516,227
3331,S03331,andrea yates,2009-11-11,Grade 2,+17095276447,227
3426,S03426,benjamin maldonado,2008-05-12,Grade 1,+14114274634,227
3572,S03572,kristen greer,2013-03-15,Grade 5,+13323601538,227
3465,S03465,jason reese,2015-08-31,Grade 5,+17166278031,227
6048,S06048,mathew ramirez,2018-05-22,Grade 5,+14219804774,227
5737,S05737,brian norman,2012-11-28,Grade 4,+17514152374,227
5718,S05718,cody best,2010-12-15,Grade 5,+14459764205,227
5815,S05815,elizabeth johnson,2007-11-28,Grade 3,+14727665915,227
5670,S05670,brent miller,2006-12-05,Grade 5,+18866880174,227
5714,S05714,elizabeth simmons,2009-03-22,Grade 2,+12504525732,227
7998,S07998,pamela watson,2011-09-05,Grade 4,+19119487314,227
7892,S07892,ray navarro,2010-03-12,Grade 2,+16246583458,227
7874,S07874,sylvia little,2006-06-08,Grade 3,+13123004723,227
7641,S07641,kevin white,2016-12-17,Grade 3,+16149509902,227
7642,S07642,pamela martinez,2009-06-18,Grade 2,+12788265021,227
7643,S07643,steven cruz,2014-10-01,Grade 5,+19836509973,227
7630,S07630,juan gomez,2014-08-06,Grade 1,+17232688776,227
8274,S08274,joseph ellis,2013-02-25,Grade 4,+17434511103,227
8486,S08486,mary davis md,2006-04-15,Grade 2,+15973647818,227
8455,S08455,edward wilson,2018-11-12,Grade 1,+16199795896,227
7041,S07041,jennifer jennings,2014-11-13,Grade 2,+14056543430,227
6847,S06847,charles graves,2009-11-29,Grade 1,+17244199968,227
6797,S06797,carlos cooper,2016-10-14,Grade 3,+14887058815,227
6795,S06795,cody campbell,2012-02-06,Grade 3,+17522879848,227
6458,S06458,alexander patterson,2014-02-11,Grade 2,+18602627738,227
6492,S06492,ricardo sanchez,2014-12-26,Grade 3,+18394841649,227
8726,S08726,evan washington,2016-06-02,Grade 1,+15352004123,227
10833,S10833,andrea aguilar,2011-08-05,Grade 4,+12429816981,227
11146,S11146,karen long,2010-01-19,Grade 3,+17405231326,227
11265,S11265,allison brown,2007-03-09,Grade 1,+16564330343,227
9881,S09881,claudia larson,2013-06-06,Grade 3,+15539463077,227
9627,S09627,dr. mario hines,2018-05-05,Grade 3,+13272316107,227
11909,S11909,karla white,2014-12-27,Grade 5,+16979322479,227
4034,S04034,michael miller,2011-01-15,Grade 3,+18967663326,228
727,S00727,caitlyn stewart dds,2009-08-25,Grade 1,+13808480610,229
3492,S03492,robert ramos,2016-10-17,Grade 5,+15682691077,229
5349,S05349,abigail walker,2006-04-27,Grade 2,+17077357092,229
5582,S05582,ryan baldwin,2014-02-10,Grade 1,n/a,229
7040,S07040,wayne holland,2018-06-28,Grade 5,+16958816369,229
7455,S07455,carol mcguire,2013-08-23,Grade 5,+13032691594,229
11812,S11812,kathryn bentley,2018-12-16,Grade 4,+18309421790,229
9653,S09653,nathaniel schneider,2011-11-14,Grade 5,+12412899584,229
9587,S09587,robert martinez,2016-11-11,Grade 2,+13156776175,229
585,S00585,alexis marks,2013-09-05,Grade 4,+13373788708,230
205,S00205,danielle carter,2010-04-23,Grade 3,+14333660330,230
289,S00289,timothy hall,2008-07-01,Grade 3,+12647714878,230
1750,S01750,erika smith,2008-06-12,Grade 2,+18362039257,230
2098,S02098,candace donovan,2012-08-22,Grade 2,+13944081182,230
3045,S03045,eric downs,2006-11-17,Grade 5,+14658646065,230
3134,S03134,marissa howe,2014-03-12,Grade 1,+17498775632,230
2553,S02553,chad singh,2014-05-30,Grade 1,+18847048410,230
2563,S02563,eric schultz,2018-03-10,Grade 5,+18316986089,230
2687,S02687,madison sims,2011-08-05,Grade 1,+13266979929,230
5652,S05652,jennifer ruiz,2012-11-20,Grade 4,+18018791357,230
5475,S05475,rebekah sullivan,2016-12-21,Grade 4,+14546430619,230
5861,S05861,stephen duran,2018-06-11,Grade 1,+14774204537,230
5944,S05944,william stevens,2008-11-30,Grade 2,+14092199270,230
6033,S06033,jason mullen,2014-11-22,Grade 1,+13978116752,230
5294,S05294,amy may,2012-07-11,Grade 3,+18002058086,230
4876,S04876,paige fisher,2011-02-21,Grade 4,+12275507998,230
4323,S04323,michelle ballard,2008-10-14,Grade 1,+13195218678,230
3556,S03556,tina navarro,2011-10-19,Grade 4,+15752152670,230
3656,S03656,gabrielle williams,2007-02-21,Grade 5,+17237715258,230
3234,S03234,janice mcgee,2016-11-25,Grade 2,+18177614307,230
4247,S04247,matthew brown,2012-11-10,Grade 4,+14754356907,230
8240,S08240,samuel cordova,2008-03-23,Grade 5,+13824397597,230
8117,S08117,jessica johnson,2010-04-20,Grade 3,+14676549782,230
7058,S07058,joseph fletcher,2018-05-13,Grade 1,+14752616409,230
6498,S06498,andrew james,2007-01-06,Grade 2,+16778338149,230
6750,S06750,jacob zhang,2017-05-19,Grade 4,+18087950436,230
6849,S06849,paul ellis,2006-08-24,Grade 3,+15584403130,230
6858,S06858,matthew koch,2014-12-26,Grade 5,+18538696306,230
6817,S06817,jacqueline harvey,2007-07-09,Grade 2,+17383865868,230
8695,S08695,ryan mullins,2018-09-26,Grade 4,+15587928078,230
8634,S08634,brooke watson,2018-02-20,Grade 2,+17318546363,230
8788,S08788,michael jones,2018-08-22,Grade 1,+17236591383,230
9721,S09721,jessica turner,2018-02-15,Grade 3,+19498720813,230
10333,S10333,kathy mcdonald,2014-10-09,Grade 4,+17402779122,230
10601,S10601,luis johnson,2012-10-05,Grade 1,+16732640903,230
10529,S10529,john gomez,2014-12-07,Grade 1,+16713087511,230
10078,S10078,nicholas daniel,2009-09-02,Grade 3,+19795649714,230
11209,S11209,amanda reed,2007-07-16,Grade 1,+14944913833,230
11415,S11415,madeline liu,2015-04-17,Grade 3,+14154094536,230
11473,S11473,timothy greer,2018-04-05,Grade 4,+17873411404,230
11639,S11639,tracy villanueva,2014-09-09,Grade 4,+18976569921,230
11664,S11664,tammie jimenez,2017-02-02,Grade 1,+14064697995,230
11170,S11170,diana hernandez,2014-05-09,Grade 4,+16985111317,230
10662,S10662,lauren walsh,2017-02-21,Grade 3,+12423663179,230
10879,S10879,kimberly golden,2011-05-30,Grade 5,+12075866687,231
372,S00372,laura lopez,2013-07-16,Grade 4,+16804927358,232
112,S00112,barbara taylor,2015-10-26,Grade 5,n/a,232
7,S00007,margaret nixon,2009-12-04,Grade 4,+17067080421,232
815,S00815,heather evans,2018-08-17,Grade 5,+16859705941,232
3697,S03697,cole short,2010-01-10,Grade 3,+14686838413,232
4576,S04576,richard hayes,2012-09-01,Grade 4,+18393155224,232
6034,S06034,michelle mcguire,2009-08-06,Grade 1,+19626808620,232
5777,S05777,mrs. debbie woodard dds,2011-07-22,Grade 2,+13635648238,232
5607,S05607,brittany estrada,2013-06-21,Grade 3,+12164300118,232
6442,S06442,brett barnes,2008-08-10,Grade 1,n/a,232
7239,S07239,william smith,2011-06-21,Grade 1,+13795490230,232
8554,S08554,jennifer jacobson,2017-08-08,Grade 3,+12279613855,232
11656,S11656,nathaniel garcia,2016-07-29,Grade 2,+15116367600,232
10064,S10064,wayne oneill,2016-03-16,Grade 4,+14552802273,232
9833,S09833,linda sanchez,2011-03-10,Grade 2,+18772853896,232
12045,S12045,mr. reginald daniel jr.,2010-01-13,Grade 3,n/a,232
4322,S04322,mark gray,2011-06-20,Grade 3,+15044584311,233
5307,S05307,daniel deleon,2008-12-24,Grade 1,+15973383910,233
3676,S03676,meagan ortiz,2017-01-01,Grade 5,+18805633912,233
3418,S03418,julie ochoa,2016-11-17,Grade 2,+15044796621,233
4246,S04246,jeffery duncan,2012-10-26,Grade 5,+19465338413,233
8063,S08063,larry lloyd,2017-10-16,Grade 5,+17233589950,233
7910,S07910,james molina,2019-01-28,Grade 5,+18812875551,233
12155,S12155,dawn ward,2009-09-19,Grade 5,+18344069230,233
11756,S11756,renee martin dds,2016-07-03,Grade 1,+16684371431,233
11975,S11975,chris ford,2015-05-21,Grade 5,+12586699000,233
11444,S11444,alan mitchell,2016-06-11,Grade 5,+15792586399,234
757,S00757,heather maxwell,2016-11-09,Grade 3,+18108756516,235
577,S00577,jerry mclaughlin,2006-06-28,Grade 4,+18162904316,235
1012,S01012,rachel french,2017-09-19,Grade 1,+19542941306,235
1055,S01055,jason norman,2009-09-24,Grade 4,+18623049158,235
994,S00994,joseph phelps,2018-01-20,Grade 5,+16785120592,235
904,S00904,nicholas robinson,2014-10-17,Grade 4,n/a,235
169,S00169,susan lloyd,2015-05-08,Grade 3,+12742873477,235
272,S00272,nicholas boone,2013-03-03,Grade 3,+19625567663,235
268,S00268,shawn owens,2014-02-11,Grade 1,+15764420241,235
377,S00377,christina king,2014-01-24,Grade 1,+15772614710,235
324,S00324,brandon ewing,2012-05-17,Grade 4,+12202387955,235
475,S00475,amy perry,2007-10-26,Grade 2,+19168939933,235
2115,S02115,steven arellano,2017-01-23,Grade 2,+16879398328,235
2222,S02222,kevin price,2015-07-21,Grade 1,+12082417430,235
1550,S01550,caroline ross,2013-10-30,Grade 1,+15896593971,235
1483,S01483,amy watkins,2011-10-07,Grade 1,+18973999074,235
1472,S01472,susan matthews,2017-05-30,Grade 5,+13927962827,235
1452,S01452,tara pham,2010-05-24,Grade 5,+17025605648,235
1147,S01147,angie jensen,2015-09-10,Grade 1,n/a,235
1332,S01332,manuel flores,2016-10-01,Grade 4,+18166175499,235
1400,S01400,nicole carlson,2006-06-13,Grade 3,+18904523534,235
1370,S01370,shane mayer,2014-12-12,Grade 2,+17417449185,235
2688,S02688,rachel gates,2019-03-06,Grade 3,+14768409053,235
2530,S02530,keith frank,2018-12-09,Grade 2,n/a,235
2447,S02447,john wiggins dds,2018-07-24,Grade 5,+19103800104,235
2488,S02488,morgan kelly,2009-07-05,Grade 5,+18898916470,235
2373,S02373,david brown,2008-11-22,Grade 1,+12252332850,235
3139,S03139,tiffany burns,2014-07-11,Grade 4,+14068039198,235
2876,S02876,john henry,2010-10-15,Grade 5,+13719409959,235
2852,S02852,grace bond,2013-09-13,Grade 3,+14755728440,235
4256,S04256,william santiago,2013-05-22,Grade 3,+19048968994,235
4160,S04160,lance schmitt,2014-03-22,Grade 3,+17814006733,235
4046,S04046,jim aguirre,2011-08-06,Grade 5,+13815224177,235
3923,S03923,victoria cruz,2012-03-21,Grade 4,+14244713917,235
3428,S03428,david taylor,2013-04-11,Grade 2,+13532289841,235
3390,S03390,nicole richardson,2013-11-09,Grade 3,+18685223410,235
3221,S03221,jamie hester,2014-04-19,Grade 4,+19893130721,235
3162,S03162,angela medina,2011-01-30,Grade 5,+13937659554,235
3190,S03190,kimberly clark,2018-08-20,Grade 2,+18512107911,235
3710,S03710,anthony herman,2017-04-05,Grade 1,+18262775864,235
3521,S03521,martin taylor,2018-03-26,Grade 1,+14744606135,235
5190,S05190,jeff harrison,2011-07-17,Grade 5,+15638728867,235
5175,S05175,nicole schroeder,2006-06-11,Grade 3,+14232409931,235
5140,S05140,jason tucker,2007-06-28,Grade 4,+16069986961,235
5231,S05231,gina smith,2015-03-28,Grade 1,+19539005365,235
4950,S04950,amanda harris,2007-01-29,Grade 3,+15585849246,235
5008,S05008,andrew boyd,2014-05-30,Grade 2,+16962240451,235
5020,S05020,jasmine stewart,2011-09-08,Grade 5,+17085868115,235
5055,S05055,joel olson,2009-07-09,Grade 3,n/a,235
4364,S04364,jason mays,2008-09-03,Grade 1,+14902720383,235
4399,S04399,robert kerr,2008-05-27,Grade 5,+13683354518,235
4454,S04454,andrew mullen,2015-12-24,Grade 2,+14279328750,235
4780,S04780,melanie williams md,2011-11-20,Grade 1,+17536929720,235
5485,S05485,tina reed,2014-10-18,Grade 5,+16419708229,235
5478,S05478,sara mccormick,2019-03-05,Grade 1,+16687611122,235
5448,S05448,brenda johnson,2010-03-04,Grade 1,+17067336155,235
6115,S06115,nicholas ellis,2019-01-21,Grade 3,+18345481474,235
6087,S06087,kayla dawson,2013-04-03,Grade 2,+12995807163,235
6180,S06180,randy villa,2016-09-24,Grade 2,+13096502725,235
6214,S06214,carmen alvarado,2006-11-22,Grade 4,+18913671437,235
6273,S06273,dr. billy stephens,2017-06-07,Grade 1,+18706085770,235
7893,S07893,robert martinez,2008-12-06,Grade 3,+17105504764,235
7812,S07812,paul villegas,2010-12-06,Grade 3,+19639840911,235
7459,S07459,sean thompson,2006-09-07,Grade 1,+15277973414,235
7610,S07610,john colon,2018-10-26,Grade 4,+15274109615,235
7684,S07684,judy lewis,2014-03-27,Grade 1,+18643549046,235
8178,S08178,angelica elliott,2016-09-18,Grade 5,+17746760565,235
8185,S08185,natalie church,2009-12-14,Grade 3,+18089893162,235
8195,S08195,thomas gonzalez,2008-02-24,Grade 3,+17807184516,235
8552,S08552,brett williams,2006-12-20,Grade 2,+13217526479,235
8518,S08518,kathleen martin,2011-10-11,Grade 1,+18059629083,235
8443,S08443,charles henry,2013-07-19,Grade 2,+19633913142,235
8364,S08364,dawn hunter,2006-08-27,Grade 2,+14842070013,235
8383,S08383,matthew santana,2007-01-21,Grade 3,+16474347376,235
7343,S07343,dr. hannah shaffer md,2013-03-19,Grade 3,+13096716653,235
7395,S07395,harold guerra,2014-07-22,Grade 2,+18993553394,235
7060,S07060,brandon richardson,2013-03-03,Grade 5,+13496177421,235
7135,S07135,stephanie evans,2013-03-16,Grade 4,+15692216569,235
7139,S07139,keith church,2014-01-14,Grade 5,+18519940817,235
